f0,Identifier:remoteCandidateId
f29178,AssignmentExpression:TextTrackCueList
f29179,ArrayExpression:childList
f29180,ForInStatement:methodData
f29181,CallExpression:prototype
f29182,Property:srclang
f29183,Literal:copy
f29184,UnaryExpression:Blob
f29185,ConditionalExpression:shadowRoot
f29186,NewExpression:encoding
f29187,LogicalExpression:toString
f29188,FunctionExpression:rp
f29189,FunctionDeclaration:useCapture
f29190,IfStatement:response
f29191,Property:redirectCount
f29192,VariableDeclarator:keypress
f29193,Literal:getShaderParameter
f29194,Identifier:attributeFilter
f29195,IfStatement:rect
f29196,BinaryExpression:crypto
f29197,LogicalExpression:dy
f29198,Property:withCredentials
f29199,Identifier:battery
f29200,MemberExpression:endAngle
f29201,MemberExpression:repeatEvent
f29202,MemberExpression:multiple
f29203,Identifier:animationend
f29204,MemberExpression:applicationServerKey
f29205,FunctionExpression:textBaseline
f29206,SequenceExpression:Function
f29207,Property:edgeMode
f29208,ArrayExpression:setTranslate
f29209,UnaryExpression:maxValue
f29210,ConditionalExpression:mouseover
f29211,Literal:NotAllowedError
f29212,Identifier:orientationZ
f29213,Property:insertAdjacentElement
f29214,ArrayExpression:getContextAttributes
f29215,SwitchCase:change
f29216,MemberExpression:LocalFileSystem
f29217,ConditionalExpression:nextElementSibling
f29218,SwitchCase:authentication
f29219,AssignmentExpression:email
f29220,SwitchCase:contentType
f29221,NewExpression:base
f29222,ReturnStatement:pad
f29223,MemberExpression:EXT_disjoint_timer_query
f29224,FunctionDeclaration:code
f29225,Property:collapsed
f29226,CallExpression:ByteString
f29227,FunctionDeclaration:open
f29228,UpdateExpression:images
f29229,NewExpression:onselect
f29230,Property:OfflineAudioContext
f29231,BinaryExpression:m41
f29232,AssignmentExpression:elapsedTime
f29233,SwitchCase:FileError
f29234,BinaryExpression:activeElement
f29235,MemberExpression:ScrollTo
f29236,UnaryExpression:all
f29237,MemberExpression:getCapabilities
f29238,IfStatement:fullscreen
f29239,BinaryExpression:px
f29240,ForInStatement:styleSheets
f29241,NewExpression:sidebar
f29242,Identifier:formData
f29243,VariableDeclarator:TEXT_NODE
f29244,Property:updateViaCache
f29245,SequenceExpression:filename
f29246,MemberExpression:persisted
f29247,ArrayExpression:cellspacing
f29248,VariableDeclarator:getUserData
f29249,CallExpression:offer
f29250,MemberExpression:UNORDERED_NODE_SNAPSHOT_TYPE
f29251,CallExpression:candidate
f29252,SwitchCase:content
f29253,Literal:timing
f29254,Property:target
f29255,ArrayExpression:font
f29256,BinaryExpression:hspace
f29257,Identifier:require
f29258,ArrayExpression:disableRemotePlayback
f29259,MemberExpression:canTrickleIceCandidates
f29260,CallExpression:bufferSize
f29261,BinaryExpression:msCapsLockWarningOff
f29262,NewExpression:candidate
f29263,LogicalExpression:observer
f29264,BinaryExpression:notch
f29265,BinaryExpression:SVGUseElement
f29266,ArrayExpression:hh
f29267,ConditionalExpression:console
f29268,AssignmentExpression:integer
f29269,Property:minimize
f29270,ReturnStatement:create
f29271,Property:animate
f29272,Identifier:MEDIA_RULE
f29273,Literal:signalingState
f29274,AssignmentExpression:MAX
f29275,BinaryExpression:Navigator
f29276,VariableDeclarator:lh
f29277,FunctionExpression:name
f29278,Literal:com
f29279,NewExpression:instanceof
f29280,Literal:msWriteProfilerMark
f29281,Identifier:createDocument
f29282,CallExpression:InvalidAccessError
f29283,ConditionalExpression:wheelDelta
f29284,MemberExpression:SyncEvent
f29285,CallExpression:typemustmatch
f29286,ArrayExpression:boolean
f29287,MemberExpression:External
f29288,Property:brightness
f29289,MemberExpression:timeOrigin
f29290,Property:onkeydown
f29291,SwitchCase:activated
f29292,AssignmentExpression:uninitialized
f29293,VariableDeclarator:deleteRow
f29294,CallExpression:identifiedTouch
f29295,Literal:CompositionEvent
f29296,Literal:namedCurve
f29297,LogicalExpression:data
f29298,Property:SECURITY_ERR
f29299,Identifier:brightness
f29300,ConditionalExpression:flash
f29301,MemberExpression:getUniformIndices
f29302,Property:RTCSctpTransport
f29303,Program:var
f29304,UnaryExpression:childNodes
f29305,CallExpression:valuetype
f29306,Identifier:supports
f29307,Literal:userHandle
f29308,LogicalExpression:title
f29309,ArrayExpression:MediaController
f29310,SwitchCase:priority
f29311,NewExpression:MozBlobBuilder
f29312,IfStatement:tabindex
f29313,FunctionExpression:__lookupSetter__
f29314,TemplateLiteral:tag
f29315,BinaryExpression:response
f29316,ArrayExpression:visible
f29317,MemberExpression:createSVGPathSegLinetoAbs
f29318,FunctionExpression:sdpMLineIndex
f29319,Property:mspointerdown
f29320,MemberExpression:download
f29321,UnaryExpression:rows
f29322,Identifier:dragenter
f29323,SequenceExpression:GET
f29324,VariableDeclarator:itemId
f29325,AssignmentExpression:sign
f29326,BinaryExpression:detachEvent
f29327,LogicalExpression:atob
f29328,MemberExpression:createHTMLDocument
f29329,MemberExpression:buttonID
f29330,ConditionalExpression:Comment
f29331,ArrayExpression:refresh
f29332,SequenceExpression:acceleration
f29333,BinaryExpression:onpointerdown
f29334,FunctionDeclaration:pull
f29335,Identifier:connections
f29336,FunctionExpression:addtrack
f29337,CallExpression:allowpaymentrequest
f29338,SwitchCase:stalled
f29339,MemberExpression:RTCDataChannel
f29340,Identifier:depthMask
f29341,CallExpression:sse
f29342,Identifier:INVALID_CHARACTER_ERR
f29343,IfStatement:Blob
f29344,Property:xMaxYMax
f29345,LogicalExpression:start
f29346,Literal:setNamedItem
f29347,ReturnStatement:TextTrack
f29348,SequenceExpression:getDescriptor
f29349,MemberExpression:join
f29350,ReturnStatement:getState
f29351,UnaryExpression:PaymentInstrument
f29352,MemberExpression:discrete
f29353,LogicalExpression:isId
f29354,TemplateElement:visibilitychange
f29355,MemberExpression:extend
f29356,VariableDeclarator:arity
f29357,CallExpression:getVoices
f29358,FunctionExpression:activeElement
f29359,BinaryExpression:HTMLHtmlElement
f29360,Identifier:onabort
f29361,IfStatement:buttons
f29362,MemberExpression:searchParams
f29363,LogicalExpression:mousedown
f29364,Property:cmp
f29365,MemberExpression:SVG_MEETORSLICE_SLICE
f29366,Literal:HTMLInputElement
f29367,Literal:dischargingtimechange
f29368,UpdateExpression:angle
f29369,LogicalExpression:abbr
f29370,ArrayExpression:mute
f29371,CallExpression:onwheel
f29372,VariableDeclarator:innerHeight
f29373,ArrayExpression:Promise
f29374,Identifier:SVGMarkerElement
f29375,MemberExpression:effectiveType
f29376,LogicalExpression:password
f29377,BinaryExpression:WheelEvent
f29378,UnaryExpression:before
f29379,VariableDeclarator:NOT_FOUND_ERR
f29380,WhileStatement:name
f29381,FunctionExpression:info
f29382,Identifier:uniform4f
f29383,MemberExpression:HTMLImageElement
f29384,BinaryExpression:client
f29385,NewExpression:reversed
f29386,SwitchCase:operator
f29387,SwitchCase:webglcontextlost
f29388,ConditionalExpression:left
f29389,ArrayExpression:deleteIndex
f29390,IfStatement:formEnctype
f29391,Literal:ECDH
f29392,Property:bindVertexArray
f29393,Identifier:low
f29394,MemberExpression:payerEmail
f29395,ContinueStatement:label
f29396,Property:isBuffer
f29397,IfStatement:only
f29398,ReturnStatement:RangeError
f29399,ReturnStatement:indexedDB
f29400,ArrayExpression:setTransform
f29401,VariableDeclarator:MediaStreamTrack
f29402,Property:ClientRect
f29403,IfStatement:cors
f29404,ReturnStatement:MutationObserver
f29405,MemberExpression:FocusEvent
f29406,MemberExpression:ignoreSearch
f29407,BinaryExpression:SpeechRecognition
f29408,AssignmentExpression:beforeprint
f29409,CallExpression:mozItemCount
f29410,ReturnStatement:BOOLEAN_TYPE
f29411,Literal:setAttributeNode
f29412,ArrayExpression:exit
f29413,FunctionDeclaration:fallback
f29414,VariableDeclarator:Uint8Array
f29415,NewExpression:gestureend
f29416,Identifier:parameterNames
f29417,LogicalExpression:inactive
f29418,BinaryExpression:demote
f29419,Literal:ReportingObserver
f29420,Identifier:contenteditable
f29421,CallExpression:defer
f29422,MethodDefinition:login
f29423,SwitchStatement:content
f29424,SwitchCase:assert
f29425,MemberExpression:onstalled
f29426,Literal:LINEAR
f29427,CallExpression:offsetTop
f29428,Identifier:devicemotion
f29429,Identifier:SVGFontFaceFormatElement
f29430,FunctionDeclaration:viewBox
f29431,LogicalExpression:define
f29432,Literal:keyPath
f29433,ForInStatement:nested
f29434,UnaryExpression:MutationEvent
f29435,Property:isDirectory
f29436,MemberExpression:XPathEvaluator
f29437,Identifier:direction
f29438,Property:readEntries
f29439,Identifier:pattern
f29440,Identifier:sum
f29441,BinaryExpression:challenge
f29442,AssignmentExpression:Gamepad
f29443,ConditionalExpression:down
f29444,AssignmentExpression:setInterval
f29445,BinaryExpression:onfullscreenerror
f29446,VariableDeclarator:mousedown
f29447,FunctionDeclaration:currentState
f29448,ArrayExpression:ondragstart
f29449,ConditionalExpression:requestsSent
f29450,MemberExpression:streams
f29451,SwitchCase:setItem
f29452,BinaryExpression:ImageData
f29453,UnaryExpression:attr
f29454,SequenceExpression:links
f29455,VariableDeclarator:signalingState
f29456,CallExpression:loadedmetadata
f29457,Literal:onpaint
f29458,NewExpression:in
f29459,Literal:heading
f29460,LogicalExpression:loading
f29461,CallExpression:NONE
f29462,ForStatement:index
f29463,Literal:Int8Array
f29464,CallExpression:prepaid
f29465,MemberExpression:computedName
f29466,CallExpression:addElement
f29467,MemberExpression:createTBody
f29468,SwitchCase:send
f29469,UnaryExpression:vendor
f29470,MemberExpression:gbk
f29471,Identifier:imageHeight
f29472,LogicalExpression:speed
f29473,ReturnStatement:urls
f29474,Literal:scrollRestoration
f29475,BinaryExpression:getName
f29476,FunctionExpression:arity
f29477,Property:vpn
f29478,Literal:onexit
f29479,Property:getRandomIntInclusive
f29480,Property:hasFocus
f29481,FunctionDeclaration:Image
f29482,ArrayExpression:tFoot
f29483,FunctionDeclaration:matches
f29484,MemberExpression:acceptCharset
f29485,SwitchStatement:platform
f29486,MemberExpression:AudioProcessingEvent
f29487,ArrayExpression:stretch
f29488,Identifier:keyup
f29489,Literal:clip
f29490,FunctionExpression:scrollIntoView
f29491,Identifier:globalCompositeOperation
f29492,Property:KeyframeEffect
f29493,ThrowStatement:TypeError
f29494,VariableDeclarator:MediaList
f29495,UnaryExpression:XMLSerializer
f29496,MemberExpression:upDegrees
f29497,Identifier:RGBColor
f29498,IfStatement:encoding
f29499,ConditionalExpression:reversed
f29500,LogicalExpression:xMidYMid
f29501,ArrayExpression:cancelIdleCallback
f29502,Property:SharedWorker
f29503,ReturnStatement:regions
f29504,FunctionDeclaration:constructor
f29505,FunctionDeclaration:Map
f29506,Property:suffix
f29507,Identifier:expiryYear
f29508,VariableDeclarator:MutationObserver
f29509,VariableDeclarator:encoding
f29510,VariableDeclarator:HTMLSelectElement
f29511,AssignmentExpression:developer
f29512,UnaryExpression:startOffset
f29513,FunctionDeclaration:prompt
f29514,SwitchStatement:containerId
f29515,SequenceExpression:listener
f29516,SwitchCase:info
f29517,BinaryExpression:CustomEvent
f29518,SwitchCase:store
f29519,SwitchCase:unmute
f29520,SwitchCase:onmouseover
f29521,SwitchCase:played
f29522,ArrowFunctionExpression:store
f29523,ArrayExpression:selectionEnd
f29524,LogicalExpression:getParameters
f29525,SwitchCase:ms
f29526,BinaryExpression:silent
f29527,Identifier:extend
f29528,UpdateExpression:click
f29529,Literal:domInteractive
f29530,Literal:lastEventId
f29531,Property:ConvolverNode
f29532,BinaryExpression:ondblclick
f29533,Literal:push
f29534,Property:getDirectory
f29535,SequenceExpression:async
f29536,LogicalExpression:IntersectionObserver
f29537,VariableDeclarator:getTime
f29538,SwitchCase:view
f29539,ArrayExpression:SYNTAX_ERR
f29540,ArrayExpression:vpn
f29541,LogicalExpression:nomatch
f29542,ReturnStatement:Method
f29543,Property:SVGLineElement
f29544,UnaryExpression:rp
f29545,ConditionalExpression:reply
f29546,MemberExpression:mediaStream
f29547,LabeledStatement:navigation
f29548,FunctionDeclaration:checkValidity
f29549,Property:indexNames
f29550,NewExpression:nonce
f29551,Literal:matchMedia
f29552,NewExpression:BlobBuilder
f29553,Literal:pc
f29554,Property:importNode
f29555,SequenceExpression:length
f29556,LogicalExpression:animationstart
f29557,MemberExpression:animVal
f29558,Identifier:lineAlign
f29559,AssignmentExpression:pointerdown
f29560,VariableDeclarator:ttt
f29561,FunctionExpression:selectionStart
f29562,Property:getParameter
f29563,FunctionExpression:network
f29564,MemberExpression:LINEAR_MIPMAP_LINEAR
f29565,VariableDeclarator:mute
f29566,Property:SVGLangSpace
f29567,LogicalExpression:zoom
f29568,Identifier:getAttribLocation
f29569,Identifier:CanvasPattern
f29570,MemberExpression:releaseLock
f29571,BinaryExpression:filter
f29572,VariableDeclarator:composedPath
f29573,Property:requireInteraction
f29574,Property:pixels
f29575,NewExpression:not
f29576,UnaryExpression:onresult
f29577,ArrayExpression:item
f29578,Literal:OfflineAudioContext
f29579,UpdateExpression:ss
f29580,VariableDeclarator:setRequestHeader
f29581,Identifier:innerHeight
f29582,BinaryExpression:getNotifications
f29583,NewExpression:log
f29584,Identifier:ReadableByteStreamController
f29585,VariableDeclarator:city
f29586,ReturnStatement:HTMLQuoteElement
f29587,Identifier:uniformMatrix3x2fv
f29588,NewExpression:TreeWalker
f29589,IfStatement:any
f29590,Literal:entries
f29591,Property:getPropertyCSSValue
f29592,Identifier:canInsertDTMF
f29593,ReturnStatement:toggle
f29594,Property:frameElement
f29595,Literal:rows
f29596,FunctionExpression:Uint8ClampedArray
f29597,UnaryExpression:drag
f29598,BreakStatement:cm
f29599,AssignmentExpression:Media
f29600,IfStatement:slot
f29601,ReturnStatement:window
f29602,Identifier:SHOW_TEXT
f29603,UnaryExpression:false
f29604,Property:Rect
f29605,CallExpression:PaymentItem
f29606,VariableDeclarator:elementFromPoint
f29607,AssignmentPattern:NONE
f29608,AssignmentExpression:timeStamp
f29609,VariableDeclarator:SharedArrayBuffer
f29610,Literal:HTMLTextAreaElement
f29611,Literal:consolidate
f29612,FunctionDeclaration:getCost
f29613,BinaryExpression:handler
f29614,ForStatement:as
f29615,BinaryExpression:containerType
f29616,ArrayExpression:experimental
f29617,FunctionDeclaration:timestamps
f29618,ConditionalExpression:LOADED
f29619,BinaryExpression:properties
f29620,Identifier:TEXTURE_MAX_ANISOTROPY_EXT
f29621,UnaryExpression:FederatedCredential
f29622,MemberExpression:msManipulationViewsEnabled
f29623,AssignmentExpression:additionalData
f29624,ArrayExpression:reply
f29625,LogicalExpression:scrollHeight
f29626,IfStatement:lastChance
f29627,CallExpression:gradientTransform
f29628,ReturnStatement:discover
f29629,SwitchCase:viewBox
f29630,ConditionalExpression:http
f29631,CallExpression:WebKitCSSMatrix
f29632,NewExpression:policy
f29633,LogicalExpression:autocomplete
f29634,IfStatement:readOnly
f29635,FunctionExpression:selectedIndex
f29636,Literal:battery
f29637,ConditionalExpression:Notification
f29638,VariableDeclarator:DataTransfer
f29639,UnaryExpression:random
f29640,ConditionalExpression:mozfullscreenerror
f29641,LogicalExpression:arc
f29642,Identifier:onkeypress
f29643,Identifier:paymentRequestId
f29644,ReturnStatement:keydown
f29645,AssignmentExpression:stencilFunc
f29646,NewExpression:HTMLCollection
f29647,VariableDeclarator:methodName
f29648,UpdateExpression:pad
f29649,CallExpression:REGION
f29650,SwitchCase:min
f29651,IfStatement:upgrade
f29652,TemplateElement:service
f29653,FunctionExpression:go
f29654,Identifier:toSource
f29655,NewExpression:ImageCapture
f29656,Literal:mspointerout
f29657,LogicalExpression:keyIdentifier
f29658,NewExpression:relatedTarget
f29659,NewExpression:readAsBinaryString
f29660,FunctionDeclaration:writer
f29661,CallExpression:uniformMatrix3fv
f29662,CallExpression:mozfullscreenerror
f29663,MemberExpression:user
f29664,FunctionExpression:failed
f29665,ClassDeclaration:upgrade
f29666,FunctionExpression:cm
f29667,VariableDeclarator:blob
f29668,AssignmentExpression:self
f29669,Property:inputMode
f29670,FunctionExpression:timestamps
f29671,FunctionExpression:interval
f29672,CallExpression:webkitmouseforcedown
f29673,MemberExpression:stitch
f29674,BinaryExpression:candidate
f29675,MemberExpression:numberOfChannels
f29676,ArrayExpression:ActiveXObject
f29677,Property:parent
f29678,Literal:deviceproximity
f29679,ReturnStatement:service
f29680,CallExpression:ProcessingInstruction
f29681,LogicalExpression:fullscreen
